ID_LAT_LON_YEAR_WEEK,emission
ID_-24.03_27.77_2021_11,
ID_-24.03_27.77_2021_12,
ID_-24.03_27.77_2021_13,
ID_-24.03_27.77_2021_14,
ID_-24.03_27.77_2021_15,
ID_-24.03_27.77_2021_16,
ID_-24.03_27.77_2021_17,
ID_-24.03_27.77_2021_18,
ID_-24.03_27.77_2021_19,
ID_-24.03_27.77_2021_20,
ID_-24.03_27.77_2021_21,
ID_-24.03_27.77_2021_22,
ID_-24.03_27.77_2021_23,
ID_-24.03_27.77_2021_24,
ID_-24.03_27.77_2021_25,
ID_-24.03_27.77_2021_26,
ID_-24.03_27.77_2021_27,
ID_-24.03_27.77_2021_28,
ID_-24.03_27.77_2021_29,
ID_-24.03_27.77_2021_30,
ID_-24.03_27.77_2021_31,
ID_-24.03_27.77_2021_32,
ID_-24.03_27.77_2021_33,
ID_-24.03_27.77_2021_34,1025.8727
ID_-24.03_27.77_2021_35,
ID_-24.03_27.77_2021_36,
ID_-24.03_27.77_2021_37,
ID_-24.03_27.77_2021_38,
ID_-24.03_27.77_2021_39,
ID_-24.03_27.77_2021_40,
ID_-24.03_27.77_2021_41,
ID_-24.03_27.77_2021_42,
ID_-24.03_27.77_2021_43,
ID_-24.03_27.77_2021_44,
ID_-24.03_27.77_2021_45,
ID_-24.03_27.77_2021_46,
ID_-24.03_27.77_2021_47,
ID_-24.03_27.77_2021_48,
ID_-24.03_27.77_2021_49,
ID_-24.03_27.77_2021_50,
ID_-24.03_27.77_2021_51,
ID_-24.03_27.77_2021_52,
ID_-24.03_27.77_2022_1,
ID_-24.03_27.77_2022_2,
ID_-24.03_27.77_2022_3,
ID_-24.03_27.77_2022_4,
ID_-24.03_27.77_2022_5,
ID_-24.03_27.77_2022_6,
ID_-24.03_27.77_2022_7,
ID_-24.03_27.77_2022_8,1118.8959
ID_-24.03_27.77_2022_9,
ID_-24.03_27.77_2022_10,
ID_-24.03_27.77_2022_11,
ID_-24.03_27.77_2022_12,
ID_-24.03_27.77_2022_13,
ID_-24.03_27.77_2022_14,
ID_-24.03_27.77_2022_15,
ID_-24.03_27.77_2022_16,
ID_-24.03_27.77_2022_17,
ID_-24.03_27.77_2022_18,
ID_-24.03_27.77_2022_19,
ID_-24.03_27.77_2022_20,
ID_-24.03_27.77_2022_21,
ID_-24.03_27.77_2022_22,
ID_-24.03_27.77_2022_23,
ID_-24.03_27.77_2022_24,
ID_-24.03_27.77_2022_25,
ID_-24.03_27.77_2022_26,
ID_-24.03_27.77_2022_27,1060.516
ID_-24.03_27.77_2022_28,1029.0912
ID_-24.03_27.77_2022_29,
ID_-24.03_27.77_2022_30,1231.4727
ID_-24.03_27.77_2022_31,1053.9619
ID_-24.03_27.77_2022_32,
ID_-24.03_27.77_2022_33,1193.3094
ID_-24.03_27.77_2022_34,
ID_-24.03_27.77_2022_35,1082.2784
ID_-24.03_27.77_2022_36,1058.1348
ID_-24.03_27.77_2022_37,908.6015
ID_-24.03_27.77_2022_38,1095.649
ID_-24.03_27.77_2022_39,
ID_-24.03_27.77_2022_40,972.52234
ID_-24.03_27.77_2022_41,1011.997
ID_-24.03_27.77_2022_42,903.0345
ID_-24.03_27.77_2022_43,963.2968
ID_-24.03_27.77_2022_44,863.8733
ID_-24.03_27.77_2022_45,
ID_-24.03_27.77_2022_46,
ID_-24.03_27.77_2022_47,
ID_-24.03_27.77_2022_48,
ID_-24.03_27.77_2022_52,
ID_-24.03_27.87_2019_1,
ID_-24.03_27.87_2019_2,
ID_-24.03_27.87_2019_3,
ID_-24.03_27.87_2019_4,
ID_-24.03_27.87_2019_5,
ID_-24.03_27.87_2019_6,
ID_-24.03_27.87_2019_7,
ID_-24.03_27.87_2019_8,
ID_-24.03_27.87_2019_9,
ID_-24.03_27.87_2019_10,
ID_-24.03_27.87_2019_11,
ID_-24.03_27.87_2019_12,
ID_-24.03_27.87_2019_13,
ID_-24.03_27.87_2019_14,
ID_-24.03_27.87_2019_15,
ID_-24.03_27.87_2019_16,
ID_-24.03_27.87_2019_17,
ID_-24.03_27.87_2019_18,
ID_-24.03_27.87_2019_19,
ID_-24.03_27.87_2019_20,
ID_-24.03_27.87_2019_21,
ID_-24.03_27.87_2019_22,
ID_-24.03_27.87_2019_23,
ID_-24.03_27.87_2019_24,
ID_-24.03_27.87_2019_25,
ID_-24.03_27.87_2019_26,
ID_-24.03_27.87_2019_27,
ID_-24.03_27.87_2019_28,
ID_-24.03_27.87_2019_29,
ID_-24.03_27.87_2019_30,
ID_-24.03_27.87_2019_31,
ID_-24.03_27.87_2019_32,
ID_-24.03_27.87_2019_33,
ID_-24.03_27.87_2019_34,
ID_-24.03_27.87_2019_35,
ID_-24.03_27.87_2019_36,
ID_-24.03_27.87_2019_37,
ID_-24.03_27.87_2019_38,
ID_-24.03_27.87_2019_39,
ID_-24.03_27.87_2019_40,
ID_-24.03_27.87_2019_41,
ID_-24.03_27.87_2019_42,
ID_-24.03_27.87_2019_43,
ID_-24.03_27.87_2019_44,
ID_-24.03_27.87_2019_45,
ID_-24.03_27.87_2019_46,
ID_-24.03_27.87_2019_47,
ID_-24.03_27.87_2019_48,
ID_-24.03_27.87_2019_49,
ID_-24.03_27.87_2019_50,
ID_-24.03_27.87_2019_51,
ID_-24.03_27.87_2019_52,
ID_-24.03_27.87_2020_1,
ID_-24.03_27.87_2020_2,
ID_-24.03_27.87_2020_3,
ID_-24.03_27.87_2020_4,
ID_-24.03_27.87_2020_5,
ID_-24.03_27.87_2020_6,
ID_-24.03_27.87_2020_7,
ID_-24.03_27.87_2020_8,
ID_-24.03_27.87_2020_9,
ID_-24.03_27.87_2020_10,
ID_-24.03_27.87_2020_11,
ID_-24.03_27.87_2020_12,
ID_-24.03_27.87_2020_13,
ID_-24.03_27.87_2020_14,
ID_-24.03_27.87_2020_15,
ID_-24.03_27.87_2020_16,
ID_-24.03_27.87_2020_17,
ID_-24.03_27.87_2020_18,
ID_-24.03_27.87_2020_19,
ID_-24.03_27.87_2020_20,
ID_-24.03_27.87_2020_21,
ID_-24.03_27.87_2020_22,
ID_-24.03_27.87_2020_23,
ID_-24.03_27.87_2020_24,
ID_-24.03_27.87_2020_25,
ID_-24.03_27.87_2020_26,
ID_-24.03_27.87_2020_27,
ID_-24.03_27.87_2020_28,
ID_-24.03_27.87_2020_29,
ID_-24.03_27.87_2020_30,
ID_-24.03_27.87_2020_31,
ID_-24.03_27.87_2020_32,
ID_-24.03_27.87_2020_33,
ID_-24.03_27.87_2020_34,
ID_-24.03_27.87_2020_35,
ID_-24.03_27.87_2020_36,
ID_-24.03_27.87_2020_37,
ID_-24.03_27.87_2020_38,
ID_-24.03_27.87_2020_39,
ID_-24.03_27.87_2020_40,
ID_-24.03_27.87_2020_41,
ID_-24.03_27.87_2020_42,
ID_-24.03_27.87_2020_43,
ID_-24.03_27.87_2020_44,
ID_-24.03_27.87_2020_45,
ID_-24.03_27.87_2020_46,
ID_-24.03_27.87_2020_47,
ID_-24.03_27.87_2020_48,
ID_-24.03_27.87_2020_49,
ID_-24.03_27.87_2020_50,
ID_-24.03_27.87_2020_51,
ID_-24.03_27.87_2020_52,
ID_-24.03_27.87_2021_1,
ID_-24.03_27.87_2021_2,
ID_-24.03_27.87_2021_3,
ID_-24.03_27.87_2021_4,
ID_-24.03_27.87_2021_5,
ID_-24.03_27.87_2021_6,
ID_-24.03_27.87_2021_7,
ID_-24.03_27.87_2021_8,
ID_-24.03_27.87_2021_9,
ID_-24.03_27.87_2021_10,
ID_-24.03_27.87_2021_11,
ID_-24.03_27.87_2021_12,
ID_-24.03_27.87_2021_13,
ID_-24.03_27.87_2021_14,
ID_-24.03_27.87_2021_15,
ID_-24.03_27.87_2021_16,
ID_-24.03_27.87_2021_17,
ID_-24.03_27.87_2021_18,
ID_-24.03_27.87_2021_19,
ID_-24.03_27.87_2021_20,
ID_-24.03_27.87_2021_21,
ID_-24.03_27.87_2021_22,
ID_-24.03_27.87_2021_23,
ID_-24.03_27.87_2021_24,
ID_-24.03_27.87_2021_25,
ID_-24.03_27.87_2021_26,
ID_-24.03_27.87_2021_27,
ID_-24.03_27.87_2021_28,
ID_-24.03_27.87_2021_29,
ID_-24.03_27.87_2021_30,
ID_-24.03_27.87_2021_31,
ID_-24.03_27.87_2021_32,
ID_-24.03_27.87_2021_33,
ID_-24.03_27.87_2021_34,1030.2485
ID_-24.03_27.87_2021_35,
ID_-24.03_27.87_2021_36,
ID_-24.03_27.87_2021_37,
ID_-24.03_27.87_2021_38,
ID_-24.03_27.87_2021_39,
ID_-24.03_27.87_2021_40,948.1484
ID_-24.03_27.87_2021_41,
ID_-24.03_27.87_2021_42,1061.3033
ID_-24.03_27.87_2021_43,
ID_-24.03_27.87_2021_44,
ID_-24.03_27.87_2021_45,
ID_-24.03_27.87_2021_46,
ID_-24.03_27.87_2021_47,
ID_-24.03_27.87_2021_48,
ID_-24.03_27.87_2021_49,
ID_-24.03_27.87_2021_50,
ID_-24.03_27.87_2021_51,
ID_-24.03_27.87_2021_52,
ID_-24.03_27.87_2022_1,
ID_-24.03_27.87_2022_2,
ID_-24.03_27.87_2022_3,
ID_-24.03_27.87_2022_4,
ID_-24.03_27.87_2022_5,
ID_-24.03_27.87_2022_6,
ID_-24.03_27.87_2022_7,
ID_-24.03_27.87_2022_8,1122.2635
ID_-24.03_27.87_2022_9,
ID_-24.03_27.87_2022_10,
ID_-24.03_27.87_2022_11,
ID_-24.03_27.87_2022_12,
ID_-24.03_27.87_2022_13,
ID_-24.03_27.87_2022_14,
ID_-24.03_27.87_2022_15,
ID_-24.03_27.87_2022_16,
ID_-24.03_27.87_2022_17,
ID_-24.03_27.87_2022_18,
ID_-24.03_27.87_2022_19,
ID_-24.03_27.87_2022_20,
ID_-24.03_27.87_2022_21,
ID_-24.03_27.87_2022_22,
ID_-24.03_27.87_2022_23,
ID_-24.03_27.87_2022_24,
ID_-24.03_27.87_2022_25,
ID_-24.03_27.87_2022_26,
ID_-24.03_27.87_2022_27,
ID_-24.03_27.87_2022_28,
ID_-24.03_27.87_2022_29,
ID_-24.03_27.87_2022_30,1206.976
ID_-24.03_27.87_2022_31,1067.6193
ID_-24.03_27.87_2022_32,
ID_-24.03_27.87_2022_33,
ID_-24.03_27.87_2022_34,965.5696
ID_-24.03_27.87_2022_35,1109.4115
ID_-24.03_27.87_2022_36,1050.2783
ID_-24.03_27.87_2022_37,935.08167
ID_-24.03_27.87_2022_38,1049.2561
ID_-24.03_27.87_2022_39,
ID_-24.03_27.87_2022_40,956.38135
ID_-24.03_27.87_2022_41,959.61444
ID_-24.03_27.87_2022_42,971.9879
ID_-24.03_27.87_2022_43,996.9428
ID_-24.03_27.87_2022_44,984.558
ID_-24.03_27.87_2022_45,
ID_-24.03_27.87_2022_46,959.1915
ID_-24.03_27.87_2022_47,
ID_-24.03_27.87_2022_48,
ID_-24.03_27.87_2022_52,
ID_-24.03_27.97_2019_1,
ID_-24.03_27.97_2019_2,
ID_-24.03_27.97_2019_3,
ID_-24.03_27.97_2019_4,
ID_-24.03_27.97_2019_5,
ID_-24.03_27.97_2019_6,
ID_-24.03_27.97_2019_7,
ID_-24.03_27.97_2019_8,
ID_-24.03_27.97_2019_9,
ID_-24.03_27.97_2019_10,
ID_-24.03_27.97_2019_11,
ID_-24.03_27.97_2019_12,
ID_-24.03_27.97_2019_13,
ID_-24.03_27.97_2019_14,
ID_-24.03_27.97_2019_15,
ID_-24.03_27.97_2019_16,
ID_-24.03_27.97_2019_17,
ID_-24.03_27.97_2019_18,
ID_-24.03_27.97_2019_19,
ID_-24.03_27.97_2019_20,
ID_-24.03_27.97_2019_21,
ID_-24.03_27.97_2019_22,
ID_-24.03_27.97_2019_23,
ID_-24.03_27.97_2019_24,
ID_-24.03_27.97_2019_25,
ID_-24.03_27.97_2019_26,
ID_-24.03_27.97_2019_27,
ID_-24.03_27.97_2019_28,
ID_-24.03_27.97_2019_29,
ID_-24.03_27.97_2019_30,
ID_-24.03_27.97_2019_31,
ID_-24.03_27.97_2019_32,
ID_-24.03_27.97_2019_33,
ID_-24.03_27.97_2019_34,
ID_-24.03_27.97_2019_35,
ID_-24.03_27.97_2019_36,
ID_-24.03_27.97_2019_37,
ID_-24.03_27.97_2019_38,
ID_-24.03_27.97_2019_39,
ID_-24.03_27.97_2019_40,
ID_-24.03_27.97_2019_41,
ID_-24.03_27.97_2019_42,
ID_-24.03_27.97_2019_43,
ID_-24.03_27.97_2019_44,
ID_-24.03_27.97_2019_45,
ID_-24.03_27.97_2019_46,
ID_-24.03_27.97_2019_47,
ID_-24.03_27.97_2019_48,
ID_-24.03_27.97_2019_49,
ID_-24.03_27.97_2019_50,
ID_-24.03_27.97_2019_51,
ID_-24.03_27.97_2019_52,
ID_-24.03_27.97_2020_1,
ID_-24.03_27.97_2020_2,
ID_-24.03_27.97_2020_3,
ID_-24.03_27.97_2020_4,
ID_-24.03_27.97_2020_5,
ID_-24.03_27.97_2020_6,
ID_-24.03_27.97_2020_7,
ID_-24.03_27.97_2020_8,
ID_-24.03_27.97_2020_9,
ID_-24.03_27.97_2020_10,
ID_-24.03_27.97_2020_11,
ID_-24.03_27.97_2020_12,
ID_-24.03_27.97_2020_13,
ID_-24.03_27.97_2020_14,
ID_-24.03_27.97_2020_15,
ID_-24.03_27.97_2020_16,
ID_-24.03_27.97_2020_17,
ID_-24.03_27.97_2020_18,
ID_-24.03_27.97_2020_19,
ID_-24.03_27.97_2020_20,
ID_-24.03_27.97_2020_21,
ID_-24.03_27.97_2020_22,
ID_-24.03_27.97_2020_23,
ID_-24.03_27.97_2020_24,
ID_-24.03_27.97_2020_25,
ID_-24.03_27.97_2020_26,
ID_-24.03_27.97_2020_27,
ID_-24.03_27.97_2020_28,
ID_-24.03_27.97_2020_29,
ID_-24.03_27.97_2020_30,
ID_-24.03_27.97_2020_31,
ID_-24.03_27.97_2020_32,
ID_-24.03_27.97_2020_33,
ID_-24.03_27.97_2020_34,
ID_-24.03_27.97_2020_35,
ID_-24.03_27.97_2020_36,
ID_-24.03_27.97_2020_37,
ID_-24.03_27.97_2020_38,
ID_-24.03_27.97_2020_39,
ID_-24.03_27.97_2020_40,
ID_-24.03_27.97_2020_41,
ID_-24.03_27.97_2020_42,
ID_-24.03_27.97_2020_43,
ID_-24.03_27.97_2020_44,
ID_-24.03_27.97_2020_45,
ID_-24.03_27.97_2020_46,
ID_-24.03_27.97_2020_47,
ID_-24.03_27.97_2020_48,
ID_-24.03_27.97_2020_49,
ID_-24.03_27.97_2020_50,
ID_-24.03_27.97_2020_51,
ID_-24.03_27.97_2020_52,
ID_-24.03_27.97_2021_1,
ID_-24.03_27.97_2021_2,
ID_-24.03_27.97_2021_3,
ID_-24.03_27.97_2021_4,
ID_-24.03_27.97_2021_5,
ID_-24.03_27.97_2021_6,
ID_-24.03_27.97_2021_7,
ID_-24.03_27.97_2021_8,
ID_-24.03_27.97_2021_9,
ID_-24.03_27.97_2021_10,
ID_-24.03_27.97_2021_11,
ID_-24.03_27.97_2021_12,
ID_-24.03_27.97_2021_13,
ID_-24.03_27.97_2021_14,
ID_-24.03_27.97_2021_15,
ID_-24.03_27.97_2021_16,
ID_-24.03_27.97_2021_17,
ID_-24.03_27.97_2021_18,
ID_-24.03_27.97_2021_19,
ID_-24.03_27.97_2021_20,
ID_-24.03_27.97_2021_21,
ID_-24.03_27.97_2021_22,
ID_-24.03_27.97_2021_23,
ID_-24.03_27.97_2021_24,
ID_-24.03_27.97_2021_25,
ID_-24.03_27.97_2021_26,
ID_-24.03_27.97_2021_27,
ID_-24.03_27.97_2021_28,
ID_-24.03_27.97_2021_29,
ID_-24.03_27.97_2021_30,
ID_-24.03_27.97_2021_31,
ID_-24.03_27.97_2021_32,
ID_-24.03_27.97_2021_33,
ID_-24.03_27.97_2021_34,
ID_-24.03_27.97_2021_35,
ID_-24.03_27.97_2021_36,
ID_-24.03_27.97_2021_37,
ID_-24.03_27.97_2021_38,
ID_-24.03_27.97_2021_39,
ID_-24.03_27.97_2021_40,
ID_-24.03_27.97_2021_41,
ID_-24.03_27.97_2021_42,971.2287
ID_-24.03_27.97_2021_43,
ID_-24.03_27.97_2021_44,
ID_-24.03_27.97_2021_45,
ID_-24.03_27.97_2021_46,
ID_-24.03_27.97_2021_47,
ID_-24.03_27.97_2021_48,
ID_-24.03_27.97_2021_49,
ID_-24.03_27.97_2021_50,
ID_-24.03_27.97_2021_51,
ID_-24.03_27.97_2021_52,
ID_-24.03_27.97_2022_1,
ID_-24.03_27.97_2022_2,
ID_-24.03_27.97_2022_3,
ID_-24.03_27.97_2022_4,
ID_-24.03_27.97_2022_5,
ID_-24.03_27.97_2022_6,
ID_-24.03_27.97_2022_7,
ID_-24.03_27.97_2022_8,1111.3508
ID_-24.03_27.97_2022_9,
ID_-24.03_27.97_2022_10,
ID_-24.03_27.97_2022_11,
ID_-24.03_27.97_2022_12,
ID_-24.03_27.97_2022_13,
ID_-24.03_27.97_2022_14,
ID_-24.03_27.97_2022_15,
ID_-24.03_27.97_2022_16,
ID_-24.03_27.97_2022_17,
ID_-24.03_27.97_2022_18,
ID_-24.03_27.97_2022_19,
ID_-24.03_27.97_2022_20,
ID_-24.03_27.97_2022_21,
ID_-24.03_27.97_2022_22,
ID_-24.03_27.97_2022_23,
ID_-24.03_27.97_2022_24,
ID_-24.03_27.97_2022_25,
ID_-24.03_27.97_2022_26,
ID_-24.03_27.97_2022_27,
ID_-24.03_27.97_2022_28,
ID_-24.03_27.97_2022_29,
ID_-24.03_27.97_2022_30,1185.1986
ID_-24.03_27.97_2022_31,1108.019
ID_-24.03_27.97_2022_32,
ID_-24.03_27.97_2022_33,
ID_-24.03_27.97_2022_34,
ID_-24.03_27.97_2022_35,1114.3817
ID_-24.03_27.97_2022_36,1134.9778
ID_-24.03_27.97_2022_37,881.12445
ID_-24.03_27.97_2022_38,1042.9319
ID_-24.03_27.97_2022_39,
ID_-24.03_27.97_2022_40,1111.5345
ID_-24.03_27.97_2022_41,953.31726
ID_-24.03_27.97_2022_42,975.54846
ID_-24.03_27.97_2022_43,862.2459
ID_-24.03_27.97_2022_44,936.57477
ID_-24.03_27.97_2022_45,
ID_-24.03_27.97_2022_46,
ID_-24.03_27.97_2022_47,
ID_-24.03_27.97_2022_48,
ID_-24.03_27.97_2022_52,
ID_-27.33_29.67_2019_1,
ID_-27.33_29.67_2019_2,
ID_-27.33_29.67_2019_3,
ID_-27.33_29.67_2019_4,
ID_-27.33_29.67_2019_5,
ID_-27.33_29.67_2019_6,
ID_-27.33_29.67_2019_7,
ID_-27.33_29.67_2019_8,
ID_-27.33_29.67_2019_9,
ID_-27.33_29.67_2019_10,
ID_-27.33_29.67_2019_11,
ID_-27.33_29.67_2019_12,
ID_-27.33_29.67_2019_13,
ID_-27.33_29.67_2019_14,
ID_-27.33_29.67_2019_15,
ID_-27.33_29.67_2019_16,
ID_-27.33_29.67_2019_17,
ID_-27.33_29.67_2019_18,
ID_-27.33_29.67_2019_19,
ID_-27.33_29.67_2019_20,
ID_-27.33_29.67_2019_21,
ID_-27.33_29.67_2019_22,
ID_-27.33_29.67_2019_23,
ID_-27.33_29.67_2019_24,
ID_-27.33_29.67_2019_25,
ID_-27.33_29.67_2019_26,
ID_-27.33_29.67_2019_27,
ID_-27.33_29.67_2019_28,
ID_-27.33_29.67_2019_29,
ID_-27.33_29.67_2019_30,
ID_-27.33_29.67_2019_31,
ID_-27.33_29.67_2019_32,
ID_-27.33_29.67_2019_33,
ID_-27.33_29.67_2019_34,
ID_-27.33_29.67_2019_35,
ID_-27.33_29.67_2019_36,
ID_-27.33_29.67_2019_37,
ID_-27.33_29.67_2019_38,
ID_-27.33_29.67_2019_39,
ID_-27.33_29.67_2019_40,
ID_-27.33_29.67_2019_41,
ID_-27.33_29.67_2019_42,
ID_-27.33_29.67_2019_43,
ID_-27.33_29.67_2019_44,
ID_-27.33_29.67_2019_45,
ID_-27.33_29.67_2019_46,
ID_-27.33_29.67_2019_47,
ID_-27.33_29.67_2019_48,
ID_-27.33_29.67_2019_49,
ID_-27.33_29.67_2019_50,
ID_-27.33_29.67_2019_51,
ID_-27.33_29.67_2019_52,
ID_-27.33_29.67_2020_1,
ID_-27.33_29.67_2020_2,
ID_-27.33_29.67_2020_3,
ID_-27.33_29.67_2020_4,
ID_-27.33_29.67_2020_5,
ID_-27.33_29.67_2020_6,
ID_-27.33_29.67_2020_7,
ID_-27.33_29.67_2020_8,
ID_-27.33_29.67_2020_9,
ID_-27.33_29.67_2020_10,
ID_-27.33_29.67_2020_11,
ID_-27.33_29.67_2020_12,
ID_-27.33_29.67_2020_13,
ID_-27.33_29.67_2020_14,
ID_-27.33_29.67_2020_15,
ID_-27.33_29.67_2020_16,
ID_-27.33_29.67_2020_17,
ID_-27.33_29.67_2020_18,
ID_-27.33_29.67_2020_19,
ID_-27.33_29.67_2020_20,
ID_-27.33_29.67_2020_21,
ID_-27.33_29.67_2020_22,
ID_-27.33_29.67_2020_23,
ID_-27.33_29.67_2020_24,
ID_-27.33_29.67_2020_25,
ID_-27.33_29.67_2020_26,
ID_-27.33_29.67_2020_27,
ID_-27.33_29.67_2020_28,
ID_-27.33_29.67_2020_29,
ID_-27.33_29.67_2020_30,
ID_-27.33_29.67_2020_31,
ID_-27.33_29.67_2020_32,
ID_-27.33_29.67_2020_33,
ID_-27.33_29.67_2020_34,
ID_-27.33_29.67_2020_35,
ID_-27.33_29.67_2020_36,
ID_-27.33_29.67_2020_37,
ID_-27.33_29.67_2020_38,
ID_-27.33_29.67_2020_39,
ID_-27.33_29.67_2020_40,
ID_-27.33_29.67_2020_41,
ID_-27.33_29.67_2020_42,
ID_-27.33_29.67_2020_43,
ID_-27.33_29.67_2020_44,
ID_-27.33_29.67_2020_45,
ID_-27.33_29.67_2020_46,
ID_-27.33_29.67_2020_47,
ID_-27.33_29.67_2020_48,
ID_-27.33_29.67_2020_49,
ID_-27.33_29.67_2020_50,
ID_-27.33_29.67_2020_51,
ID_-27.33_29.67_2020_52,
ID_-27.33_29.67_2021_1,
ID_-27.33_29.67_2021_2,
ID_-27.33_29.67_2021_3,
ID_-27.33_29.67_2021_4,
ID_-27.33_29.67_2021_5,
ID_-27.33_29.67_2021_6,
ID_-27.33_29.67_2021_7,
ID_-27.33_29.67_2021_8,
ID_-27.33_29.67_2021_9,
ID_-27.33_29.67_2021_10,
ID_-27.33_29.67_2021_11,
ID_-27.33_29.67_2021_12,
ID_-27.33_29.67_2021_13,
ID_-27.33_29.67_2021_14,
ID_-27.33_29.67_2021_15,
ID_-27.33_29.67_2021_16,
ID_-27.33_29.67_2021_17,
ID_-27.33_29.67_2021_18,
ID_-27.33_29.67_2021_19,
ID_-27.33_29.67_2021_20,
ID_-27.33_29.67_2021_21,
ID_-27.33_29.67_2021_22,
ID_-27.33_29.67_2021_23,
ID_-27.33_29.67_2021_24,
ID_-27.33_29.67_2021_25,
ID_-27.33_29.67_2021_26,
ID_-27.33_29.67_2021_27,
ID_-27.33_29.67_2021_28,
ID_-27.33_29.67_2021_29,
ID_-27.33_29.67_2021_30,
ID_-27.33_29.67_2021_31,
ID_-27.33_29.67_2021_32,
ID_-27.33_29.67_2021_33,
ID_-27.33_29.67_2021_34,
ID_-27.33_29.67_2021_35,
ID_-27.33_29.67_2021_36,
ID_-27.33_29.67_2021_37,
ID_-27.33_29.67_2021_38,
ID_-27.33_29.67_2021_39,
ID_-27.33_29.67_2021_40,
ID_-27.33_29.67_2021_41,
ID_-27.33_29.67_2021_42,1042.3903
ID_-27.33_29.67_2021_43,
ID_-27.33_29.67_2021_44,
ID_-27.33_29.67_2021_45,
ID_-27.33_29.67_2021_46,
ID_-27.33_29.67_2021_47,
ID_-27.33_29.67_2021_48,
ID_-27.33_29.67_2021_49,
ID_-27.33_29.67_2021_50,
ID_-27.33_29.67_2021_51,
ID_-27.33_29.67_2021_52,
ID_-27.33_29.67_2022_1,
ID_-27.33_29.67_2022_2,
ID_-27.33_29.67_2022_3,
ID_-27.33_29.67_2022_4,
ID_-27.33_29.67_2022_5,1001.70374
ID_-27.33_29.67_2022_6,
ID_-27.33_29.67_2022_7,
ID_-27.33_29.67_2022_8,
ID_-27.33_29.67_2022_9,
ID_-27.33_29.67_2022_10,
ID_-27.33_29.67_2022_11,
ID_-27.33_29.67_2022_12,
ID_-27.33_29.67_2022_13,
ID_-27.33_29.67_2022_14,
ID_-27.33_29.67_2022_15,
ID_-27.33_29.67_2022_16,
ID_-27.33_29.67_2022_17,1077.3337
ID_-27.33_29.67_2022_18,
ID_-27.33_29.67_2022_19,
ID_-27.33_29.67_2022_20,
ID_-27.33_29.67_2022_21,
ID_-27.33_29.67_2022_22,
ID_-27.33_29.67_2022_23,
ID_-27.33_29.67_2022_24,
ID_-27.33_29.67_2022_25,
ID_-27.33_29.67_2022_26,
ID_-27.33_29.67_2022_27,
ID_-27.33_29.67_2022_28,
ID_-27.33_29.67_2022_29,
ID_-27.33_29.67_2022_30,1361.2681
ID_-27.33_29.67_2022_31,1016.3264
ID_-27.33_29.67_2022_32,1037.8816
ID_-27.33_29.67_2022_33,1161.4697
ID_-27.33_29.67_2022_34,1068.9701
ID_-27.33_29.67_2022_35,1097.4495
ID_-27.33_29.67_2022_36,1116.9049
ID_-27.33_29.67_2022_37,962.8618
ID_-27.33_29.67_2022_38,1068.4335
ID_-27.33_29.67_2022_39,1107.9684
ID_-27.33_29.67_2022_40,955.8706
ID_-27.33_29.67_2022_41,876.7672
ID_-27.33_29.67_2022_42,
ID_-27.33_29.67_2022_43,
ID_-27.33_29.67_2022_44,
ID_-27.33_29.67_2022_45,
ID_-27.33_29.67_2022_46,
ID_-27.33_29.67_2022_47,
ID_-27.33_29.67_2022_48,
ID_-27.33_29.67_2022_52,
ID_-27.33_29.77_2019_1,
ID_-27.33_29.77_2019_2,
ID_-27.33_29.77_2019_3,
ID_-27.33_29.77_2019_4,
ID_-27.33_29.77_2019_5,
ID_-27.33_29.77_2019_6,
ID_-27.33_29.77_2019_7,
ID_-27.33_29.77_2019_8,
ID_-27.33_29.77_2019_9,
ID_-27.33_29.77_2019_10,
ID_-27.33_29.77_2019_11,
ID_-27.33_29.77_2019_12,
ID_-27.33_29.77_2019_13,
ID_-27.33_29.77_2019_14,
ID_-27.33_29.77_2019_15,
ID_-27.33_29.77_2019_16,
ID_-27.33_29.77_2019_17,
ID_-27.33_29.77_2019_18,
ID_-27.33_29.77_2019_19,
ID_-27.33_29.77_2019_20,
ID_-27.33_29.77_2019_21,
ID_-27.33_29.77_2019_22,
ID_-27.33_29.77_2019_23,
ID_-27.33_29.77_2019_24,
ID_-27.33_29.77_2019_25,
ID_-27.33_29.77_2019_26,
ID_-27.33_29.77_2019_27,
ID_-27.33_29.77_2019_28,
ID_-27.33_29.77_2019_29,
ID_-27.33_29.77_2019_30,
ID_-27.33_29.77_2019_31,
ID_-27.33_29.77_2019_32,
ID_-27.33_29.77_2019_33,
ID_-27.33_29.77_2019_34,
ID_-27.33_29.77_2019_35,
ID_-27.33_29.77_2019_36,
ID_-27.33_29.77_2019_37,
ID_-27.33_29.77_2019_38,
ID_-27.33_29.77_2019_39,
ID_-27.33_29.77_2019_40,
ID_-27.33_29.77_2019_41,
ID_-27.33_29.77_2019_42,
ID_-27.33_29.77_2019_43,
ID_-27.33_29.77_2019_44,
ID_-27.33_29.77_2019_45,
ID_-27.33_29.77_2019_46,
ID_-27.33_29.77_2019_47,
ID_-27.33_29.77_2019_48,
ID_-27.33_29.77_2019_49,
ID_-27.33_29.77_2019_50,
ID_-27.33_29.77_2019_51,
ID_-27.33_29.77_2019_52,
ID_-27.33_29.77_2020_1,
ID_-27.33_29.77_2020_2,
ID_-27.33_29.77_2020_3,
